person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
27,119000,MORTGAGE,0.0,MEDICAL,B,8800,10.99,0,0.07,0,7,11.686887175419702
34,26000,OWN,7.0,HOMEIMPROVEMENT,B,6000,12.42,0,0.23,0,8,10.165890277802454
28,119000,MORTGAGE,2.0,MEDICAL,B,5325,10.38,0,0.04,0,7,11.686887175419702
30,119000,MORTGAGE,14.0,PERSONAL,C,25000,12.73,0,0.21,1,8,11.686887175419702
29,26000,OWN,5.0,VENTURE,B,4500,11.71,0,0.17,0,5,10.165890277802454
32,119000,MORTGAGE,12.0,PERSONAL,B,18000,10.99,0,0.15,0,7,11.686887175419702
27,119000,OWN,5.0,EDUCATION,A,5000,7.51,0,0.04,0,5,11.686887175419702
34,119000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6000,10.99,0,0.05,0,10,11.686887175419702
32,119000,MORTGAGE,10.0,MEDICAL,C,9000,13.47,0,0.08,0,7,11.686887175419702
27,107450,MORTGAGE,11.0,PERSONAL,G,24000,20.86,1,0.22,1,10,11.584790208681607
29,119500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.16,0,0.06,1,10,11.691080018519527
29,119604,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.04,0,5,11.691949925644888
30,119700,MORTGAGE,2.0,HOMEIMPROVEMENT,A,9500,8.94,0,0.08,0,10,11.692752245730048
33,120000,MORTGAGE,3.0,EDUCATION,A,14050,8.9,0,0.12,0,7,11.695255355062795
32,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.9,0,0.07,0,6,11.695255355062795
27,120000,MORTGAGE,2.0,EDUCATION,A,17000,6.03,0,0.14,0,5,11.695255355062795
34,26000,OWN,0.0,MEDICAL,A,3000,8.49,0,0.12,0,9,10.165890277802454
28,26000,OWN,3.0,HOMEIMPROVEMENT,A,2500,7.49,0,0.1,0,8,10.165890277802454
29,48000,RENT,2.0,PERSONAL,B,15000,11.36,1,0.31,0,8,10.778977123006351
29,120000,MORTGAGE,11.0,VENTURE,B,16000,12.42,0,0.13,0,9,11.695255355062795
29,120000,MORTGAGE,2.0,EDUCATION,A,35000,8.9,0,0.29,0,7,11.695255355062795
29,120000,MORTGAGE,8.0,MEDICAL,A,28000,7.9,0,0.23,0,8,11.695255355062795
29,120000,MORTGAGE,3.0,EDUCATION,B,20000,11.71,0,0.17,0,5,11.695255355062795
29,42000,RENT,0.0,PERSONAL,E,15000,14.25,1,0.36,0,9,10.645448706505872
28,48500,RENT,0.0,MEDICAL,C,15000,12.99,1,0.31,1,7,10.789339695269716
28,48500,RENT,4.0,PERSONAL,C,15000,12.87,1,0.31,1,8,10.789339695269716
27,120000,MORTGAGE,11.0,EDUCATION,B,20000,10.65,0,0.17,0,8,11.695255355062795
29,120000,MORTGAGE,12.0,VENTURE,B,12000,10.65,0,0.1,0,9,11.695255355062795
30,48564,RENT,3.0,VENTURE,B,15000,10.75,1,0.31,0,9,10.790658385836432
29,120000,MORTGAGE,2.0,PERSONAL,D,7000,10.99,0,0.06,0,8,11.695255355062795
27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.13,1,6,11.695255355062795
30,43992,RENT,2.0,PERSONAL,D,15000,13.24,1,0.34,0,7,10.691785809335006
33,120000,MORTGAGE,14.0,VENTURE,B,2000,12.69,0,0.02,0,9,11.695255355062795
27,50000,RENT,3.0,VENTURE,D,15000,16.77,0,0.3,0,5,10.819798284210286
29,120000,MORTGAGE,1.0,VENTURE,B,5000,9.91,0,0.04,0,7,11.695255355062795
29,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6900,10.65,0,0.06,0,6,11.695255355062795
27,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,6.62,0,0.08,0,10,11.695255355062795
31,120000,MORTGAGE,0.0,VENTURE,A,12000,6.03,0,0.1,0,6,11.695255355062795
30,120000,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0,0.09,0,5,11.695255355062795
34,120000,MORTGAGE,0.0,MEDICAL,A,7100,8.9,0,0.06,0,8,11.695255355062795
31,120000,MORTGAGE,6.0,MEDICAL,A,28000,8.9,0,0.23,0,9,11.695255355062795
27,120000,MORTGAGE,0.0,PERSONAL,A,7000,7.49,0,0.06,0,9,11.695255355062795
35,120000,MORTGAGE,2.0,PERSONAL,A,8000,10.99,0,0.07,0,10,11.695255355062795
28,120000,OWN,7.0,VENTURE,B,5000,10.65,0,0.04,0,6,11.695255355062795
32,120000,MORTGAGE,7.0,PERSONAL,D,28250,16.77,0,0.24,1,9,11.695255355062795
34,120000,MORTGAGE,2.0,EDUCATION,B,4200,12.69,0,0.04,0,6,11.695255355062795
27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000,7.51,0,0.17,0,6,11.695255355062795
29,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,12.42,0,0.17,0,6,11.695255355062795
34,25800,OWN,18.0,EDUCATION,A,10000,8.94,0,0.39,0,9,10.158168529848494
28,50000,RENT,4.0,PERSONAL,A,15000,7.49,0,0.3,0,6,10.819798284210286
27,120000,OWN,11.0,MEDICAL,B,4800,10.99,0,0.04,0,10,11.695255355062795
34,120000,OWN,4.0,VENTURE,B,7800,10.99,0,0.07,0,9,11.695255355062795
30,120000,MORTGAGE,3.0,PERSONAL,B,6000,10.99,0,0.05,0,7,11.695255355062795
30,120000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,7200,9.99,0,0.06,0,9,11.695255355062795
28,120000,MORTGAGE,3.0,MEDICAL,A,14500,5.42,0,0.12,0,8,11.695255355062795
27,120000,MORTGAGE,3.0,PERSONAL,B,14000,11.99,0,0.12,0,10,11.695255355062795
32,108000,MORTGAGE,13.0,DEBTCONSOLIDATION,D,8400,15.99,1,0.08,0,7,11.58989576532275
30,44000,RENT,4.0,DEBTCONSOLIDATION,A,15000,6.54,1,0.34,0,5,10.691967639914864
29,120000,OWN,10.0,PERSONAL,B,18000,11.49,0,0.15,0,10,11.695255355062795
30,120000,MORTGAGE,13.0,EDUCATION,B,15000,10.99,0,0.13,0,8,11.695255355062795
28,91800,MORTGAGE,6.0,MEDICAL,D,10000,16.89,1,0.09,1,8,11.427378469795439
31,120000,MORTGAGE,15.0,PERSONAL,B,7500,10.99,0,0.06,0,9,11.695255355062795
27,120000,MORTGAGE,11.0,PERSONAL,A,8000,5.99,0,0.07,0,6,11.695255355062795
30,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.03,0,8,11.695255355062795
30,108000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4925,10.99,1,0.05,0,9,11.58989576532275
31,120000,MORTGAGE,8.0,EDUCATION,A,20000,7.49,0,0.17,0,6,11.695255355062795
28,120000,MORTGAGE,4.0,PERSONAL,D,8000,15.62,0,0.07,0,7,11.695255355062795
30,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.13,0,6,11.695255355062795
31,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,35000,13.49,1,0.32,0,10,11.58989576532275
27,50000,RENT,1.0,VENTURE,C,15000,13.16,0,0.3,0,9,10.819798284210286
34,50000,RENT,0.0,HOMEIMPROVEMENT,C,15000,12.72,0,0.3,1,9,10.819798284210286
35,120000,MORTGAGE,4.0,MEDICAL,B,8850,10.99,0,0.07,0,7,11.695255355062795
33,120000,MORTGAGE,6.0,MEDICAL,A,4500,5.99,0,0.04,0,5,11.695255355062795
28,50000,RENT,1.0,EDUCATION,C,15000,10.28,0,0.3,0,5,10.819798284210286
32,120000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6600,7.49,0,0.06,0,7,11.695255355062795
27,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7000,5.99,0,0.06,0,5,11.695255355062795
29,120000,OWN,4.0,VENTURE,A,7000,8.49,0,0.06,0,7,11.695255355062795
28,120000,MORTGAGE,11.0,EDUCATION,B,14400,10.74,0,0.12,0,10,11.695255355062795
30,120000,OWN,14.0,VENTURE,C,10000,13.06,0,0.08,1,8,11.695255355062795
33,120000,MORTGAGE,4.0,PERSONAL,A,6000,6.92,0,0.05,0,8,11.695255355062795
29,120000,OWN,5.0,MEDICAL,B,8000,11.11,0,0.07,0,10,11.695255355062795
33,120000,MORTGAGE,3.0,MEDICAL,A,14000,7.29,0,0.12,0,8,11.695255355062795
29,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.04,0,9,11.695255355062795
30,120000,MORTGAGE,6.0,MEDICAL,A,9600,7.66,0,0.08,0,9,11.695255355062795
28,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,5000,13.06,0,0.04,0,5,11.695255355062795
28,120000,MORTGAGE,12.0,EDUCATION,A,10000,5.42,0,0.08,0,6,11.695255355062795
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0,0.29,1,5,10.837244851908915
34,120000,MORTGAGE,10.0,EDUCATION,B,20000,10.37,0,0.17,0,10,11.695255355062795
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,18000,10.74,0,0.15,0,6,11.695255355062795
30,120000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18400,9.63,0,0.15,0,9,11.695255355062795
29,25000,OWN,8.0,MEDICAL,C,6500,13.49,0,0.26,0,9,10.12667110305036
29,25000,OWN,5.0,MEDICAL,C,10000,13.49,0,0.4,1,5,10.12667110305036
28,91800,MORTGAGE,4.0,MEDICAL,D,20000,15.28,1,0.19,0,6,11.427378469795439
30,120000,MORTGAGE,12.0,EDUCATION,A,6000,5.42,0,0.05,0,9,11.695255355062795
30,120000,MORTGAGE,3.0,EDUCATION,B,8000,10.37,0,0.07,0,9,11.695255355062795
33,120000,MORTGAGE,17.0,PERSONAL,A,15000,5.79,0,0.13,0,9,11.695255355062795
27,51395,RENT,11.0,VENTURE,B,15000,10.99,0,0.29,0,6,10.847315627403372
29,120000,OWN,11.0,DEBTCONSOLIDATION,D,5000,14.09,0,0.04,1,6,11.695255355062795
27,120000,MORTGAGE,11.0,PERSONAL,C,8000,12.61,0,0.07,0,9,11.695255355062795
34,120000,MORTGAGE,4.0,MEDICAL,A,16800,6.91,0,0.14,0,6,11.695255355062795
30,120000,MORTGAGE,1.0,EDUCATION,B,4800,10.36,0,0.04,0,8,11.695255355062795
29,120000,MORTGAGE,13.0,VENTURE,A,10000,6.17,0,0.08,0,8,11.695255355062795
32,120000,MORTGAGE,13.0,EDUCATION,B,2000,10.99,0,0.02,0,5,11.695255355062795
28,120000,MORTGAGE,5.0,MEDICAL,C,22000,13.72,0,0.18,1,6,11.695255355062795
34,108000,MORTGAGE,4.0,DEBTCONSOLIDATION,G,25000,20.03,1,0.23,0,8,11.58989576532275
27,120000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.06,0,10,11.695255355062795
33,120000,OWN,1.0,EDUCATION,A,6000,7.14,0,0.05,0,10,11.695255355062795
31,120000,MORTGAGE,6.0,PERSONAL,D,25000,16.32,0,0.21,1,7,11.695255355062795
30,120000,MORTGAGE,6.0,EDUCATION,A,14000,7.88,0,0.12,0,6,11.695255355062795
32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,5600,10.75,0,0.05,0,10,11.695255355062795
28,120000,OWN,1.0,PERSONAL,D,3600,14.84,0,0.03,0,9,11.695255355062795
32,52800,RENT,3.0,PERSONAL,D,15000,16.29,0,0.28,0,6,10.874285408908944
32,120000,MORTGAGE,9.0,VENTURE,A,8000,7.51,0,0.07,0,7,11.695255355062795
28,120000,MORTGAGE,0.0,PERSONAL,B,20000,10.99,0,0.17,0,5,11.695255355062795
29,120000,MORTGAGE,1.0,VENTURE,B,23000,11.49,0,0.19,0,5,11.695255355062795
33,24000,RENT,3.0,EDUCATION,B,1600,8.88,0,0.07,0,6,10.085850775128717
28,24000,RENT,0.0,MEDICAL,D,1600,15.05,1,0.07,0,5,10.085850775128717
27,120000,MORTGAGE,4.0,VENTURE,A,8400,7.14,0,0.07,0,8,11.695255355062795
30,120000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.04,0,9,11.695255355062795
27,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,25000,15.95,0,0.21,0,9,11.695255355062795
33,25200,RENT,3.0,MEDICAL,E,1600,16.69,1,0.06,0,6,10.134638955251866
32,120000,MORTGAGE,16.0,VENTURE,B,25000,10.99,0,0.21,0,6,11.695255355062795
29,120000,MORTGAGE,7.0,VENTURE,C,12000,13.48,0,0.1,0,7,11.695255355062795
27,120000,MORTGAGE,11.0,PERSONAL,A,7000,6.76,0,0.06,0,5,11.695255355062795
29,120000,MORTGAGE,5.0,MEDICAL,B,9000,10.25,0,0.07,0,10,11.695255355062795
31,120000,MORTGAGE,9.0,MEDICAL,A,10000,7.51,0,0.08,0,7,11.695255355062795
27,91800,MORTGAGE,4.0,MEDICAL,D,25000,16.07,1,0.23,0,9,11.427378469795439
29,120000,MORTGAGE,10.0,PERSONAL,A,4700,7.14,0,0.04,0,6,11.695255355062795
27,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.23,1,9,11.58989576532275
33,30000,RENT,0.0,DEBTCONSOLIDATION,B,1600,10.25,0,0.05,0,9,10.308985993422082
28,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.74,0,0.05,0,5,11.695255355062795
29,120000,OWN,3.0,EDUCATION,A,7500,7.74,0,0.06,0,8,11.695255355062795
29,120000,MORTGAGE,2.0,PERSONAL,C,20000,13.92,0,0.17,0,6,11.695255355062795
31,120000,MORTGAGE,0.0,VENTURE,B,20000,11.14,0,0.17,0,9,11.695255355062795
30,38400,RENT,6.0,DEBTCONSOLIDATION,C,1600,13.49,0,0.04,0,10,10.555838779903407
29,120000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,7000,8.94,0,0.06,0,10,11.695255355062795
27,33000,RENT,11.0,HOMEIMPROVEMENT,D,1600,16.89,1,0.05,1,5,10.404293143019792
31,40000,RENT,9.0,VENTURE,A,1600,10.99,0,0.04,0,8,10.596659732783579
31,40000,RENT,0.0,MEDICAL,C,1600,14.79,0,0.04,0,8,10.596659732783579
30,120000,MORTGAGE,14.0,VENTURE,D,7500,15.65,0,0.06,0,5,11.695255355062795
35,34000,RENT,1.0,VENTURE,D,1600,14.84,1,0.05,1,6,10.434145214930487
30,42000,RENT,1.0,PERSONAL,B,1600,10.37,0,0.04,0,6,10.645448706505872
32,36000,RENT,5.0,DEBTCONSOLIDATION,D,1600,14.09,1,0.04,1,9,10.491301994830229
31,25000,OWN,4.0,HOMEIMPROVEMENT,B,3075,11.83,0,0.12,0,5,10.12667110305036
29,42000,RENT,4.0,VENTURE,G,1600,19.16,0,0.04,1,6,10.645448706505872
29,43200,RENT,4.0,EDUCATION,C,1600,13.49,0,0.04,0,10,10.673618922112436
31,120000,MORTGAGE,9.0,VENTURE,A,9000,8.94,0,0.07,0,6,11.695255355062795
27,120000,MORTGAGE,11.0,EDUCATION,E,20000,10.99,0,0.17,1,7,11.695255355062795
27,120000,MORTGAGE,4.0,PERSONAL,C,6000,13.79,0,0.05,0,10,11.695255355062795
27,120000,MORTGAGE,2.0,MEDICAL,B,16000,12.21,0,0.13,0,8,11.695255355062795
27,51000,RENT,9.0,VENTURE,B,1600,10.59,0,0.03,0,6,10.839600519357369
29,120000,MORTGAGE,2.0,EDUCATION,A,5000,7.68,0,0.04,0,6,11.695255355062795
29,120000,MORTGAGE,3.0,MEDICAL,C,6250,12.53,0,0.05,1,8,11.695255355062795
28,91800,MORTGAGE,1.0,MEDICAL,D,15000,15.37,1,0.14,1,8,11.427378469795439
34,51600,RENT,4.0,MEDICAL,D,1600,15.21,1,0.03,1,6,10.851296331126829
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.08,0,6,11.695255355062795
29,63500,RENT,4.0,DEBTCONSOLIDATION,B,1600,11.83,0,0.03,0,5,11.05881093278828
29,67171,RENT,13.0,MEDICAL,A,1600,8.9,0,0.02,0,7,11.1150117730149
28,120000,MORTGAGE,12.0,VENTURE,B,20000,9.45,0,0.17,0,10,11.695255355062795
29,108000,MORTGAGE,2.0,PERSONAL,D,24500,12.61,1,0.23,0,9,11.58989576532275
29,68000,RENT,4.0,EDUCATION,B,1600,11.48,0,0.02,0,10,11.127277689932466
31,91800,MORTGAGE,0.0,MEDICAL,A,2225,7.43,1,0.02,0,5,11.427378469795439
34,91800,MORTGAGE,0.0,MEDICAL,F,25000,15.83,1,0.23,1,9,11.427378469795439
32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,D,6000,12.17,0,0.05,0,8,11.695255355062795
28,120000,MORTGAGE,0.0,EDUCATION,A,1000,7.12,0,0.01,0,5,11.695255355062795
32,91800,MORTGAGE,8.0,MEDICAL,E,24625,14.07,1,0.23,1,7,11.427378469795439
30,120000,MORTGAGE,15.0,MEDICAL,B,8275,9.01,0,0.07,0,8,11.695255355062795
27,120000,MORTGAGE,7.0,EDUCATION,A,3775,10.99,0,0.03,0,6,11.695255355062795
29,120000,MORTGAGE,8.0,VENTURE,A,5000,7.43,0,0.04,0,6,11.695255355062795
32,86000,RENT,4.0,EDUCATION,C,1600,13.23,0,0.02,1,9,11.362114203075018
29,24996,OWN,2.0,VENTURE,B,8000,9.99,0,0.32,0,7,10.126511096649761
34,120579,MORTGAGE,9.0,DEBTCONSOLIDATION,C,9600,10.99,0,0.08,1,7,11.700068712043397
34,120602,MORTGAGE,4.0,MEDICAL,C,20000,14.79,0,0.17,0,8,11.70025943858772
33,120999,MORTGAGE,7.0,HOMEIMPROVEMENT,C,15200,13.61,0,0.13,1,5,11.703545824578878
30,10800,RENT,1.0,PERSONAL,B,1500,11.48,1,0.14,0,9,9.287394001418473
27,121000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,16800,6.91,0,0.14,0,8,11.703554089007538
33,12000,RENT,0.0,MEDICAL,B,1500,11.83,0,0.13,0,6,9.392745258631441
31,121000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,25000,12.73,0,0.21,1,9,11.703554089007538
33,121000,MORTGAGE,0.0,EDUCATION,C,17600,13.57,0,0.15,0,5,11.703554089007538
34,12996,RENT,0.0,MEDICAL,B,1500,9.25,0,0.12,0,7,9.47247384058159
28,121008,MORTGAGE,0.0,PERSONAL,A,5400,5.99,0,0.04,0,6,11.7036202019781
28,92801,MORTGAGE,12.0,MEDICAL,D,20000,14.74,1,0.18,1,8,11.438223470266195
32,121500,MORTGAGE,11.0,VENTURE,A,6000,7.51,0,0.05,0,6,11.707677772181546
29,121722,MORTGAGE,8.0,DEBTCONSOLIDATION,A,7200,10.99,0,0.06,0,7,11.709503250437383
29,109900,MORTGAGE,9.0,EDUCATION,C,15000,13.47,1,0.14,1,10,11.60733523953139
28,122000,MORTGAGE,11.0,VENTURE,D,15000,16.77,0,0.12,1,5,11.711784520403112
27,24840,OWN,0.0,MEDICAL,A,11500,8.49,0,0.46,0,6,10.12025079288605
30,122000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11200,5.42,0,0.09,0,9,11.711784520403112
34,14400,RENT,4.0,DEBTCONSOLIDATION,C,1500,12.61,0,0.1,1,9,9.575052927597383
27,122000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.07,0,6,11.711784520403112
31,122000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,9.38,0,0.05,0,9,11.711784520403112
32,122004,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,8.59,0,0.08,0,9,11.711817306482146
34,122400,MORTGAGE,5.0,MEDICAL,B,6800,10.65,0,0.06,0,10,11.715057818961629
32,122400,MORTGAGE,16.0,MEDICAL,A,10000,7.88,0,0.08,0,6,11.715057818961629
27,122880,MORTGAGE,3.0,VENTURE,A,35000,8.49,0,0.28,0,5,11.718971686369219
27,123000,MORTGAGE,0.0,VENTURE,C,13225,16.11,0,0.11,1,7,11.719947764402807
32,123000,MORTGAGE,16.0,VENTURE,E,15200,15.95,0,0.12,1,9,11.719947764402807
31,123000,MORTGAGE,7.0,MEDICAL,A,15000,6.91,0,0.12,0,7,11.719947764402807
28,111000,MORTGAGE,12.0,DEBTCONSOLIDATION,F,25000,19.79,1,0.23,0,5,11.6172944892629
28,123000,OWN,7.0,PERSONAL,A,4000,8.59,0,0.03,0,5,11.719947764402807
31,123000,MORTGAGE,15.0,VENTURE,C,19000,13.47,0,0.15,1,9,11.719947764402807
31,94350,MORTGAGE,5.0,MEDICAL,D,15000,15.37,1,0.14,0,8,11.454777149574657
30,111000,MORTGAGE,2.0,HOMEIMPROVEMENT,G,12500,19.04,1,0.11,0,8,11.6172944892629
34,18000,RENT,0.0,MEDICAL,B,1500,11.48,1,0.08,0,6,9.798182590890704
28,123504,MORTGAGE,12.0,VENTURE,B,18000,10.99,0,0.15,0,7,11.7240369200606
27,123996,MORTGAGE,11.0,MEDICAL,A,6500,8.0,0,0.05,0,6,11.728012650746118
33,124000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,14000,6.03,0,0.11,0,10,11.728044909070785
27,124000,MORTGAGE,9.0,PERSONAL,B,4350,11.49,0,0.04,0,6,11.728044909070785
29,124000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2000,5.42,0,0.02,0,7,11.728044909070785
34,124000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.1,0,5,11.728044909070785
29,124000,MORTGAGE,13.0,MEDICAL,A,8100,7.51,0,0.07,0,7,11.728044909070785
27,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,24250,10.99,0,0.2,0,7,11.728044909070785
33,124000,OWN,10.0,PERSONAL,D,23500,14.96,0,0.19,1,6,11.728044909070785
27,19200,RENT,4.0,PERSONAL,A,1500,7.14,0,0.08,0,10,9.862717639992917
35,124596,MORTGAGE,1.0,EDUCATION,B,20000,11.49,0,0.16,0,5,11.732839807999085
31,24000,OWN,14.0,PERSONAL,D,2000,16.29,0,0.08,0,9,10.085850775128717
29,24000,OWN,3.0,PERSONAL,A,7200,7.51,0,0.3,0,6,10.085850775128717
27,20004,RENT,0.0,VENTURE,B,1500,12.69,0,0.07,0,9,9.903737521291335
28,124800,MORTGAGE,1.0,VENTURE,C,15000,12.53,0,0.12,1,5,11.734475747705874
31,124992,MORTGAGE,15.0,DEBTCONSOLIDATION,A,24000,8.49,0,0.19,0,5,11.736013014716379
27,125000,MORTGAGE,7.0,EDUCATION,A,9000,7.51,0,0.07,0,6,11.736077016252437
29,125000,MORTGAGE,6.0,VENTURE,B,3400,9.91,0,0.03,0,7,11.736077016252437
32,125000,MORTGAGE,4.0,EDUCATION,A,9000,6.62,0,0.07,0,10,11.736077016252437
30,125000,MORTGAGE,14.0,VENTURE,C,7000,10.99,0,0.06,0,7,11.736077016252437
28,125000,MORTGAGE,12.0,PERSONAL,A,30000,7.51,0,0.24,0,5,11.736077016252437
30,21600,RENT,1.0,PERSONAL,B,1500,11.71,1,0.07,0,9,9.980494888896912
31,125000,OWN,5.0,MEDICAL,A,30000,7.51,0,0.24,0,9,11.736077016252437
30,21600,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.72,0,0.07,1,8,9.980494888896912
32,125000,MORTGAGE,3.0,VENTURE,B,21000,11.71,0,0.17,0,10,11.736077016252437
28,22968,RENT,4.0,MEDICAL,A,1500,6.03,0,0.07,0,7,10.041900759689755
29,125000,MORTGAGE,4.0,MEDICAL,C,24000,13.49,0,0.19,0,7,11.736077016252437
31,24000,RENT,0.0,HOMEIMPROVEMENT,B,1500,11.86,1,0.06,0,10,10.085850775128717
34,125000,MORTGAGE,0.0,MEDICAL,B,9175,10.99,0,0.07,0,5,11.736077016252437
33,125000,MORTGAGE,17.0,MEDICAL,B,8800,10.59,0,0.07,0,7,11.736077016252437
27,125000,MORTGAGE,11.0,MEDICAL,B,30000,10.99,0,0.24,0,10,11.736077016252437
28,24840,RENT,2.0,EDUCATION,A,1500,8.0,1,0.06,0,5,10.12025079288605
31,125000,MORTGAGE,5.0,MEDICAL,B,18000,11.99,0,0.14,0,7,11.736077016252437
28,125000,MORTGAGE,0.0,VENTURE,A,7500,7.49,0,0.06,0,7,11.736077016252437
33,125000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10975,6.99,0,0.09,0,9,11.736077016252437
29,26000,RENT,2.0,VENTURE,C,1500,12.99,0,0.06,1,6,10.165890277802454
30,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,30000,15.62,1,0.27,1,8,11.635151947212842
30,53000,RENT,7.0,PERSONAL,B,15000,10.62,0,0.28,0,8,10.87806606028079
31,48000,RENT,12.0,DEBTCONSOLIDATION,D,15000,15.21,1,0.31,1,5,10.778977123006351
30,125000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,25000,13.8,0,0.2,0,6,11.736077016252437
29,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,5.79,0,0.08,0,10,11.736077016252437
29,125000,MORTGAGE,13.0,EDUCATION,A,14400,5.79,0,0.12,0,10,11.736077016252437
28,54996,RENT,8.0,PERSONAL,D,15000,14.09,0,0.27,1,9,10.915033917272405
27,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,24000,6.91,0,0.19,0,8,11.736077016252437
32,54996,RENT,4.0,VENTURE,A,15000,6.54,0,0.27,0,5,10.915033917272405
29,125000,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.1,0,7,11.736077016252437
31,125000,MORTGAGE,2.0,PERSONAL,B,25000,10.75,0,0.2,0,7,11.736077016252437
29,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.35,0,0.08,1,9,11.736077016252437
32,125000,MORTGAGE,2.0,PERSONAL,B,20000,11.12,0,0.16,0,9,11.736077016252437
35,125000,MORTGAGE,8.0,VENTURE,A,17000,7.88,0,0.14,0,6,11.736077016252437
28,125000,OWN,4.0,PERSONAL,A,10000,7.51,0,0.08,0,8,11.736077016252437
27,55000,RENT,4.0,VENTURE,B,15000,12.42,0,0.27,0,10,10.915106645867503
28,113000,MORTGAGE,1.0,PERSONAL,F,13200,18.67,1,0.12,0,10,11.635151947212842
33,125000,MORTGAGE,2.0,MEDICAL,A,20000,7.88,0,0.16,0,5,11.736077016252437
28,55000,RENT,3.0,HOMEIMPROVEMENT,E,15000,17.06,0,0.27,1,5,10.915106645867503
27,125000,MORTGAGE,2.0,EDUCATION,A,8000,6.76,0,0.06,0,10,11.736077016252437
29,125000,MORTGAGE,2.0,MEDICAL,C,3500,13.98,0,0.03,0,8,11.736077016252437
28,24000,OWN,4.0,VENTURE,A,3000,6.91,0,0.13,0,5,10.085850775128717
29,125000,MORTGAGE,12.0,PERSONAL,B,25000,10.62,0,0.2,0,8,11.736077016252437
27,24000,OWN,0.0,VENTURE,A,8500,5.42,0,0.35,0,6,10.085850775128717
30,24000,OWN,4.0,PERSONAL,A,6000,5.79,0,0.25,0,9,10.085850775128717
29,24000,OWN,11.0,VENTURE,A,10000,5.79,0,0.42,0,7,10.085850775128717
28,125000,MORTGAGE,13.0,VENTURE,B,15000,10.25,0,0.12,0,7,11.736077016252437
29,96050,MORTGAGE,7.0,MEDICAL,C,15200,13.85,1,0.13,1,5,11.47263457938665
30,125000,MORTGAGE,5.0,MEDICAL,A,8000,7.74,0,0.06,0,10,11.736077016252437
31,125000,MORTGAGE,4.0,VENTURE,B,12500,11.48,0,0.1,0,10,11.736077016252437
